7132,Collocolo,Michele Collocolo,C,M;C,6,8,7,9,Cremonese,13,15,destro,Italia,08/11/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7132.png?v=420,0,6.17,6.0
27,Grassi,Alberto Grassi,C,M;C,4,4,4,4,Cremonese,8,10,destro,Italia,07/03/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/27.png?v=420,0,5.58,5.5
5857,Pickel,Charles Pickel,C,M;C,2,2,2,2,Cremonese,3,3,destro,Svizzera;Repubblica Democratica del Congo,15/05/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5857.png?v=420,1,0.0,0.0
2274,Valoti,Mattia Valoti,C,C;T,4,7,4,7,Cremonese,3,3,destro,Italia,06/09/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2274.png?v=420,0,0.0,0.0
2842,Zanimacchia,Luca Zanimacchia,C,W,5,5,4,4,Cremonese,5,5,destro,Italia,19/07/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/2842.png?v=420,1,0.0,0.0
7133,Vandeputte,Jari Vandeputte,C,W;T,13,12,13,12,Cremonese,34,34,destro,Belgio,14/02/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/7133.png?v=420,0,6.07,6.43
449,Vazquez,Franco Vazquez,C,T;A,14,10,14,10,Cremonese,26,26,sinistro,Italia;Spagna,22/02/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/449.png?v=420,0,6.33,7.0
5496,Johnsen,Dennis Johnsen,A,A,5,7,5,7,Cremonese,8,8,destro,Norvegia,17/02/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5496.png?v=420,0,5.5,5.5
505,Bonazzoli,Federico Bonazzoli,A,A,8,1,8,1,Cremonese,22,22,sinistro,Italia,21/05/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/505.png?v=420,0,6.3,7.5
5515,Okereke,David Okereke,A,A,4,5,4,5,Cremonese,3,3,destro,Nigeria,29/08/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/20/card/5515.png?v=420,0,6.0,6.0
